1.10000e+00	6.83616e+02	8.47233e+01
1.11055e+00	6.86757e+02	8.42694e+01
1.12111e+00	6.89928e+02	8.38589e+01
1.13166e+00	6.93125e+02	8.34928e+01
1.14221e+00	6.96363e+02	8.31519e+01
1.15276e+00	6.99651e+02	8.28118e+01
1.16332e+00	7.02963e+02	8.25206e+01
1.17387e+00	7.06301e+02	8.22728e+01
1.18442e+00	7.09693e+02	8.20050e+01
1.19497e+00	7.13113e+02	8.17611e+01
1.20553e+00	7.16566e+02	8.15659e+01
1.21608e+00	7.20083e+02	8.12798e+01
1.22663e+00	7.23697e+02	8.08425e+01
1.23719e+00	7.27545e+02	7.99904e+01
1.24774e+00	7.31432e+02	7.91310e+01
1.25829e+00	7.35354e+02	7.82789e+01
1.26884e+00	7.39303e+02	7.74481e+01
1.27940e+00	7.43290e+02	7.66265e+01
1.28995e+00	7.47316e+02	7.58218e+01
1.30050e+00	7.51376e+02	7.50471e+01
1.31106e+00	7.55468e+02	7.43071e+01
1.32161e+00	7.59591e+02	7.36059e+01
1.33216e+00	7.63748e+02	7.29480e+01
1.34271e+00	7.67935e+02	7.23323e+01
1.35327e+00	7.72160e+02	7.17556e+01
1.36382e+00	7.76422e+02	7.12276e+01
1.37437e+00	7.80727e+02	7.07552e+01
1.38492e+00	7.85126e+02	7.02971e+01
1.39548e+00	7.89564e+02	6.99047e+01
1.40603e+00	7.94035e+02	6.95858e+01
1.41658e+00	7.98541e+02	6.93578e+01
1.42714e+00	8.03087e+02	6.92152e+01
1.43769e+00	8.07669e+02	6.91651e+01
1.44824e+00	8.12289e+02	6.92127e+01
1.45879e+00	8.16945e+02	6.93622e+01
1.46935e+00	8.21643e+02	6.96253e+01
1.47990e+00	8.26386e+02	6.99954e+01
1.49045e+00	8.31241e+02	7.02769e+01
1.50101e+00	8.36139e+02	7.06896e+01
1.51156e+00	8.41079e+02	7.12412e+01
1.52211e+00	8.46065e+02	7.19398e+01
